name,description,0,1,2,3,4,5,lng,lat,region,placeid,region2,region2_en,pic0,pic1,pic2,town
清水大閘門,冬山河緩緩地流向大海，其中名為下清水的地方，是冬山河下游入海口處最低窪的區域。而清水大閘門，又叫五結防潮閘門，是宜蘭五結鄉頗有名氣的閘門景點。 清水大閘門有20孔閘，每孔2.5公尺，對於調節水量發揮了極大的功能，自此，冬山河下游就比較少發生水患或海水倒灌的現象。 大閘門的視野良好，風景優美，不論是看夕陽或是賞月，波光粼粼的水面總是映照旅人的倒影，再加上這裡是台灣知名電影的拍攝場景，因此吸引非常多遊客前來拜訪。 大閘門除了有調節水量的功能之外，這裡也是釣客們最愛的地點，由於閘門內外是淡水與海水的交會處，所以擁有豐富的魚蝦生態資源，也吸引許多水鳥來此覓食，因此由大閘門順著河口走，就可以來到蘭陽溪口水鳥保護區賞鳥。,0,0,0,0,1,0,121.83178,24.6923,宜蘭縣,930,宜蘭,Yilan,,,,五結鄉
外澳海灘,外澳海灘又被稱為港澳海灘或港澳沙灘，位於當年船隻雲集的烏石港之外，因此稱為外澳。外澳海灘在烏石港的北面，擁有廣大平坦而乾淨的沙灘，一波波潔白的浪花打上岸來，隱約可見遠方的龜山島，是親子戲水與衝浪客喜歡的海域。除了踏浪玩沙以外，這裡還有著刺激、需要技巧與膽識的極限運動，像是飛行傘、衝浪等。在沿著濱海堤防步道散步，聽著陣陣浪濤聲，遠眺著龜山島，欣賞衝浪好手們的英姿，或抬頭看看在空中恣意飛舞的飛行傘，享受忙碌生活中得來不易的一絲悠閒。散步散到累了，可走進造型奇特、有著鮮黃色外觀的外澳服務區，坐在魚池中讓親水魚咬腳去角質，體驗不一樣的腳部SPA，或是點上一杯咖啡，配上湛藍的海景與沙灘，那真是人生一大享受。,0,0,0,0,1,0,121.84167,24.87435,宜蘭縣,931,宜蘭,Yilan,,,,頭城鎮
梅花湖,梅花湖風景特定區位於冬山鄉中部，羅東火車站至園區車程約17分鐘，鄰近有中山茶園、中山瀑布、仁山植物園、台灣道教總廟三清宮等著名景點。梅花湖是天然蓄水池，三面環山，又名大埤、鏡湖，湖的形狀像一朵五瓣梅花，因而得名為梅花湖。梅花湖不僅擁有豐富的湖泊生態，也具備灌溉農田、水資源涵養效用，是一座天然水庫。而梅花湖占地廣，景區內設有環湖道路，全長約2.2公里，適合遊客騎自行車感受湖光水色。因梅花湖有多樣化的自然生態環境，許多動植物在此生長、逗留，如台灣獼猴、夜鷺、松鼠等，而周邊林立美食小吃店、自行車出租店，讓梅花湖成為親子出遊的熱門景點。,1,1,0,0,0,0,121.7327,24.64303,宜蘭縣,933,宜蘭,Yilan,,,,冬山鄉
望龍埤,望龍埤又名軟埤，坐落於宜蘭員山鄉枕山村湖山國小的後處。在數百年前因山洪爆發的關係，在大礁溪山麓而自然形成的一座湖泊，因望龍埤屬於山中湖泊，湖水與當地居民生活有相關，因此地方耆老從古諺中取名望龍埤，希望雨水豐足。望龍埤風景優美，三面環山，有著中國式的紅色九曲橋與跨湖紅色拱橋，串聯望龍埤兩端的美景，是員山鄉的休閒好去處。因這美好的湖光山色，成為知名偶像劇《下一站，幸福》的拍攝地點，湖畔咖啡廳也因而改名為劇中的村名－花田村，更成為遊客前來遊湖賞景的休息點。在踏著輕快的腳步走上環湖步道，欣賞沿岸水色風光、吸收大自然的芬多精之外，還可以登上飛龍步道至觀景平台，全長約1公里，俯瞰望龍埤，看著隨天氣而有不同光影變化的湖面，會有著不一樣的感受。,1,0,0,0,0,0,121.6988,24.77439,宜蘭縣,936,宜蘭,Yilan,,,,員山鄉
昭應宮,昭應宮是目前宜蘭唯一的國家三級古蹟，在清朝嘉慶年間所建造，而當時昭應宮位於噶瑪蘭廳的中心點，至今已有200多年的歷史。自建廟以來便成為宜蘭民眾的信仰與聚會中心，也是全台唯一面向山的媽祖廟。 昭應宮的主神是供奉媽祖，初建的時候是面向大海，有著保佑討海人的意味。不過相傳地理師占卜，若昭應宮面向西可改變當地的文運，因此在清朝道光年間改建為三殿式的廟宇，並改變方位，後來真的有多位文人中了科舉考試。 昭應宮年代悠久，經歷多次整修，但是廟宇格局、木雕、石雕仍然保持道光年間建造的風格，龍柱、石獅和梁柱細膩的雕工頗具有特色，廟內還可見道光年間留下的匾額，是當地相當崇高地位的廟宇。 廟中除了供奉媽祖之外，還恭奉著清朝開發宜蘭的三大功臣：楊廷理、翟淦、陳蒸，俗稱三大老。喜歡歷史、廟宇文化的人，不妨來昭應宮走一趟，讓心靈沉澱，來一趟深度宜蘭之旅。,0,0,1,0,0,0,121.75283,24.75761,宜蘭縣,938,宜蘭,Yilan,,,,宜蘭市
宜蘭磚窯,宜蘭磚窯又名津梅磚窯，是因為在宜蘭的北津、梅州一帶，這裡的土質黏度高，很適合燒紅磚。在清朝時期就開始設置磚窯，而磚窯大都設在此地，有著磚窯巢的別稱，到了日治時期以後，對於磚的需求量大，更是成為磚窯燒磚的全盛時期。 不過隨著科技進步，製磚技術越來越好，混泥土取代了磚的地位，磚窯開始逐漸沒落、荒廢，宜蘭磚窯成為保存最完整的磚窯古蹟，是宜蘭縣的百年古蹟之一。 宜蘭磚窯由13座紅磚砌成的磚窯所組成，因一列排開形狀像中文目字形，也被當地人叫做目仔窯，而屋簷邊緣設有鳥頭造型的排水孔，具有下雨天排水與燒磚的雙重功能。在磚窯最後還豎立一隻高達37公尺的巨大煙囪，歷經多年的大小天災，卻仍屹立不搖，著實厲害。 來到宜蘭磚窯，不僅能夠看見當時製磚的工具與燒磚的磚窯，一旁設有磚窯歷史的解說牌、民間藝文工作室，讓人來遙想當年磚窯輝煌的歷史。,0,0,0,0,0,1,121.75211,24.76736,宜蘭縣,939,宜蘭,Yilan,,,,宜蘭市
羅東林業文化園區,在日治時期台灣有三大林場，分別是：八仙山林場、阿里山林場以及太平山林場。從太平山林場所砍伐的檜木、扁柏等木材，都會運送到羅東出張所和貯木池進行存放，而羅東出張所經過規劃後，成為現今的羅東林業文化園區。羅東林業文化區坐落於羅東市區附近，交通十分方便，園內規劃有貯木池、森林鐵路、竹林車站、蒸汽火車頭、綠林和步道等，從這些設備、建築物中發現當年的林業發展多麼蓬勃，又是多麼地熱鬧，同時也讓人不禁感慨，許多珍貴的檜木消逝在太平山中。隨著林業發展的轉型，可以看見昔日風華的貯木池，零散放著當時砍伐的檜木，如今，貯木池不再具有貯木的功能，而是成為水鳥和魚兒們的天堂。在園區中散步，彷彿進入一座秘密花園，園內種植滿滿茂密的樹木，不時聽見鳥兒的叫聲，空氣中帶有芬多精與淡淡的檜木香，舒服的環境，令人不禁停下腳步，感受內心的寧靜。,0,1,0,0,0,0,121.77255,24.68407,宜蘭縣,940,宜蘭,Yilan,,,,羅東鎮
二結王公廟,二結王公廟已有200多年的歷史，原名為鎮安廟，曾有舉辦千人移廟級具歷史性的事蹟，來表示在地居民對王公廟的重視。如今新廟建於舊廟旁，舊廟成為二結庄生活文化館，內有陳設祭典用的古物、精緻雕工的梁柱、廟史等，是宜蘭當地很重要的文化資產。 二結王公廟主要供奉的神祉為古公三王，是當年南宋抵抗蒙古入侵的三位義軍首領，在清朝時期隨著人民渡海來到台灣，供奉在現今宜蘭縣二結庄內，並在每年農曆11月15日舉辦隆重的王公壽誕祭典。 其中祭典裡的過火儀式是全台最盛大的過火民俗活動，燒到滾燙的木炭撒上鹽、米，信徒抬著有神明的轎子，赤腳踩在冒煙的木炭上，進行去除晦氣與祈福的儀式。 除了過炭火以外，還有掠童乩、感謝天上眾神的庇佑等儀式，這些儀式帶有地方特色與宗教上潔淨的意義，也以文化節的形式，推廣陣頭、戲曲等傳統民俗，並吸引各地民眾來參與這盛大的宗教祭典。,0,0,1,0,0,0,121.7691,24.7087,宜蘭縣,941,宜蘭,Yilan,,,,五結鄉
奉尊宮,奉尊宮位於冬山鄉三奇村，位處宜蘭伯朗大道一旁，奉尊宮祀奉著玉皇大帝，為在地民眾的信仰中心。,0,0,1,0,0,0,121.81296,24.64487,宜蘭縣,943,宜蘭,Yilan,,,,冬山鄉
莎貝莉娜Sabelina,莎貝莉娜的誕生，是為了滿足現代人追求美好、對生活品味的堅持與豐富精緻生活的每一處。手印工藝對人們有無形的魅力，每個人都喜歡做獨特的自己，完成美好。經過多年研發積累，莎貝莉娜印台系列產品，已經發展到紙、布、木、陶瓷等材質，都可以運用的多樣色彩印台，和細緻精彩的圖案搭配，可廣泛地與其他手工藝技巧結合。莎貝莉娜透過成立手作教室，由教學帶動研發團隊，發掘出更多生活創意種子，尤其是對在地生活的細膩觀察，進而運用台灣元素，開發設計出獨具台灣特色的圖案應用，將來更希望與世界美學元素交流，激發出更多無限可能的變化。,0,0,0,1,0,0,121.73718,24.77711,宜蘭縣,944,宜蘭,Yilan,,,,宜蘭市
菌寶貝博物館,全台首座以微生物為主題的博物館，設立於2011年1月，是由拜寧生物科技集團結合一群台灣及美國的微生物專家共同籌劃設立，命名菌寶貝是取台語發音&rdquo;很寶貝&rdquo;的諧音，蘊涵菌的&quot;寶貝或寶藏&quot;的意義。設立的初衷，是有感於一般大眾對於生活週遭無所不在的微生物仍知半解，甚至排斥與恐懼，我們希望藉由菌寶貝博物館設，以互動式導覽、體驗探索方式教導民眾正確的微生物知識，讓大家對微生物世界能有更進一步的認識，同時了解到，在大自然環境中並不一定都是壞菌，也有各種對人類有益的寶貝菌。,0,1,0,0,0,0,121.73557,24.77634,宜蘭縣,945,宜蘭,Yilan,,,,宜蘭市
金車噶瑪蘭蘭威士忌酒廠,雪 山隧道拉近了宜蘭與台北的距離，使親近宜蘭自然美景成為都市人最佳的假日休閒選擇。座落於宜蘭員山的「金車宜蘭威士忌酒廠」，已於西元2008年12月 4日開幕。造酒團隊採用中央山脈與雪山山脈的清澈水源，在太平洋水氣與雪山山風作用下，孕育出口感醇厚、風味迷人的金車威士忌，並以「KAVALAN」為 品牌，榮耀宜蘭。現在，您不僅可親身體驗KAVALAN WHISKY的製造流程，還可參觀金車生物科技悉心呵護的蘭花園，以及啜飲金車企業最引以為傲的伯朗咖啡。走一趟宜蘭，品味威士忌、蘭花與咖啡香，與最親 愛的家人、好友，共享一趟難忘的威士忌酒莊之旅吧！,0,0,0,1,0,0,121.6918,24.71384,宜蘭縣,946,宜蘭,Yilan,,,,員山鄉
養蜂人家蜂采館,來到蜂采館，我們爲您鋪陳一個充滿知識性、文化性、趣味性的蜜蜂生態之旅，讓您親密的貼近、體驗悠遊於豐采蜜蜂的神奇世界。館內提供戶外生態解說服務，讓您體驗現採蜂蜜和花粉的樂趣哦!!,0,1,0,1,0,0,121.6846,24.70853,宜蘭縣,947,宜蘭,Yilan,,,,員山鄉
香草菲菲芳香植物博物館,"「香草菲菲」座落於宜蘭縣員山鄉橫山頭休閒農業區，緊鄰太陽湖畔，基地面積3,025坪，室內空間達1,600坪，係財團法人太陽湖文教基金會，為發揮宜蘭文化特色，推動文化教育理念，從事文化創意產業，於民國97年籌設，101年1月興建完成，3月1日正式開館營運，園區並結合香菲生活事業有限公司共同經營，提供展示、體驗、餐飲、商品及公共服務等內容，是一個融合知性、文化、教育與休閒的多元體驗空間。「香草菲菲」為國內首座以「香味」為主題的芳香植物體驗館，介紹各種與香味有關的自然與人文知識。倘佯於香草菲菲的自然空間裡，每一種芳香植物、灌木、喬木，可聞、可看、可親近，更可以在桂花樹下品嚐獨具創意的主題特色餐，也能在緊臨太陽湖的湖光山色、緩坡丘陵中，享有遠眺蘭陽平原與龜山島之自然美景。這座被當地人戲稱為宜蘭白宮的建築，由鋼構、玻璃、木質三種元素建構而成的純白建築，透過大片的玻璃，讓戶外自然景色也成為香草菲菲的擺設之一，寬闊的室內空間，環繞著綠帶，讓空氣不只清新，更不時飄著季節花香，也許是桂花，也許是野薑花，香草菲菲讓每個季節的香味擁有展現的舞台。",0,1,0,0,0,0,121.6827,24.71464,宜蘭縣,948,宜蘭,Yilan,,,,員山鄉
幸福轉運站,幸福轉運站位於宜蘭火車站附近，走路約5分鐘的路程，鄰近的地點有幾米公園、鋼造樹木的丟丟噹森林。在以前是國光客運的閒置空間，後來改建為幸福轉運站。而整個園區用幾米《忘記親一下》作為主題，內有彩繪廢棄的公車、老舊的外牆，來成為新的裝置藝術。幸福轉運站不僅僅是宜蘭熱門的拍照景點，更是個關心弱勢團體和身心障礙的多功能服務據點。在園區內可看見身心障礙者的創作、小農作物的販售，還有主題展、體驗活動等，讓遊客可以藉此深入了解，關心這群特別的孩子。而園內造景以長頸鹿和站長幸福大象等動物當作主題，結合了遊樂器材，讓裝置藝術除了欣賞以外，還能夠讓大小朋友玩樂，在拍照、遊玩的同時，可以細細了解幸福轉運站背後的故事。,0,1,0,0,0,0,121.75618,24.75173,宜蘭縣,949,宜蘭,Yilan,,,,宜蘭市
清溝夜市,清溝夜市位於冬山鄉的清溝路上，整個夜市範圍在永興路到永清路之間，全長約有1公里。清溝夜市在馬路兩旁林立許多攤販，小吃美食的種類多樣化，還有其他玩樂的攤販，令人會有選擇困難。與羅東夜市較為不同的是，清溝夜市不會人擠人，攤販大部分為流動式，並非固定攤販，因此常有外縣市的攤販來此販賣，也多了一點尋寶的意味。而清溝夜市距離羅東市區不遠，讓來宜蘭羅東玩的旅客又多了一項選擇，不過須注意的是，清溝夜市只在星期三晚上6點開始營業，遇上雨天則不會有攤販來此擺攤。因此在前往清溝夜市時，記得上網查詢，以免撲空而敗壞旅遊的興致。如果來宜蘭去了很多次羅東夜市，想要換換口味時，不妨來到清溝夜市，感受一下流動夜市的魅力所在吧！,0,0,0,1,0,0,121.76096,24.66147,宜蘭縣,951,宜蘭,Yilan,,,,冬山鄉
瘋狂夢想藝術園區,599一票玩到底╲全球第二的暴龍化石就在宜蘭‼16大主題展區隨你玩夠夠！╱「年底了還沒來朝聖網路推爆的⚡#2019年最不可思議場景⚡嗎❓位在宜蘭的『瘋狂夢想博物館』歷經10年打造，共三層樓，讓大小人兒隨著 DNA步道 走進神秘的暴龍世界，還有全球首創的 #暴龍VR虛擬實境 能穿越時空見證暴龍的復活，以及超卡哇伊的暴龍寶寶彩繪DIY，讓小人兒天馬行空地發揮想像，做出屬於自己的暴龍寶寶～整個館內完全可以大大滿足各位小小恐龍迷啊！除此外還有☑暴龍服裝、☑藝術品、☑沉船木傢俱、☑礦石 等各式商品可購買，也有好吃的下午茶，逛完也能來嚐鮮喔！」,0,0,0,1,0,0,121.8245,24.61605,宜蘭縣,952,宜蘭,Yilan,,,,蘇澳鎮
玉清宮,苗栗玉清宮是苗栗地區民眾之精神堡壘，善男信女不計其數，凡人們之疑難問題、婚嫁喜慶，莫不以恩主公為依歸，因此香火鼎盛。玉清宮提供擇日、問卜服務，開放時間：夏天07:00-22:00，冬天07:00-21:00。 苗栗玉清宮建廟迄今已經超過100年了，是苗栗地區香火最鼎盛的寺廟，堪稱是近代台灣著名的廟宇之一。玉清宮的建築，大自整體的廟宇佈局，小至樑柱斗拱之間，都顯示著民間傳統廟宇建築匠師的智慧與技巧，蒞臨玉清宮，除了虔心參拜之外，寺廟的建築值得我們來欣賞。,0,0,1,0,0,0,121.74978,24.80484,宜蘭縣,1320,宜蘭,Yilan,,,,礁溪鄉
